Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),EMS:currentDayOfWeek [](TimeStep),EMS:currentHoliday [](TimeStep),BANQUET_FLR_6:Zone Air Temperature [C](TimeStep),BASEMENT:Zone Air Temperature [C](TimeStep),CAFE_FLR_1:Zone Air Temperature [C](TimeStep),CORRIDOR_FLR_3:Zone Air Temperature [C](TimeStep),CORRIDOR_FLR_6:Zone Air Temperature [C](TimeStep),DINING_FLR_6:Zone Air Temperature [C](TimeStep),KITCHEN_FLR_6:Zone Air Temperature [C](TimeStep),LAUNDRY_FLR_1:Zone Air Temperature [C](TimeStep),LOBBY_FLR_1:Zone Air Temperature [C](TimeStep),MECH_FLR_1:Zone Air Temperature [C](TimeStep),RETAIL_1_FLR_1:Zone Air Temperature [C](TimeStep),RETAIL_2_FLR_1:Zone Air Temperature [C](TimeStep),ROOM_1_FLR_3:Zone Air Temperature [C](TimeStep),ROOM_1_FLR_6:Zone Air Temperature [C](TimeStep),ROOM_2_FLR_3:Zone Air Temperature [C](TimeStep),ROOM_2_FLR_6:Zone Air Temperature [C](TimeStep),ROOM_3_MULT19_FLR_3:Zone Air Temperature [C](TimeStep),ROOM_3_MULT9_FLR_6:Zone Air Temperature [C](TimeStep),ROOM_4_MULT19_FLR_3:Zone Air Temperature [C](TimeStep),ROOM_5_FLR_3:Zone Air Temperature [C](TimeStep),ROOM_6_FLR_3:Zone Air Temperature [C](TimeStep),STORAGE_FLR_1:Zone Air Temperature [C](TimeStep),Whole Building:Facility Total Building Electric Demand Power [W](TimeStep),Whole Building:Facility Total HVAC Electric Demand Power [W](TimeStep),Whole Building:Facility Total Electric Demand Power [W](TimeStep),BANQUET_FLR_6 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),BASEMENT PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),CAFE_FLR_1 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),CORRIDOR_FLR_3 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),CORRIDOR_FLR_6 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),DINING_FLR_6 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),KITCHEN_FLR_6 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),LAUNDRY_FLR_1 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),LOBBY_FLR_1 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),RETAIL_1_FLR_1 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),RETAIL_2_FLR_1 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),ROOM_1_FLR_3 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),ROOM_1_FLR_6 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),ROOM_2_FLR_3 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),ROOM_2_FLR_6 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),ROOM_3_MULT19_FLR_3 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),ROOM_3_MULT9_FLR_6 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),ROOM_4_MULT19_FLR_3 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),ROOM_5_FLR_3 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),ROOM_6_FLR_3 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),STORAGE_FLR_1 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),CLGSETP_SCH:Schedule Value [](TimeStep),HTGSETP_SCH:Schedule Value [](TimeStep),GUEST_CLGSETP_SCH:Schedule Value [](TimeStep),GUEST_HTGSETP_SCH:Schedule Value [](TimeStep),KITCHEN_CLGSETP_SCH:Schedule Value [](TimeStep),KITCHEN_HTGSETP_SCH:Schedule Value [](TimeStep),SEASONAL-RESET-SUPPLY-AIR-TEMP-SCH:Schedule Value [](TimeStep),CW-LOOP-TEMP-SCHEDULE:Schedule Value [](TimeStep) 
 08/01  15:00:00,26.7,1.159373732344969E-002,52.,6.,0.0,24.0181846638552,22.9355221370607,23.8612300648437,26.8939287068719,27.5912671736463,23.9750088574926,25.9965864086317,24.0478028674912,22.7517456292343,25.6379402114865,24.0060061705106,23.2909550953194,24.0006875168525,24.0013512725847,24.0011431884289,23.9980642335824,23.9998578014348,23.9990664892755,24.0004671289544,23.9988710951319,23.9995397248697,24.6582979130795,108838.663684682,116861.86068311,225700.524367792,-6.743044665662798E-002,-0.819332268145287,-0.175279327629365,0.449577860972837,0.708625513374991,-0.210905910695935,1.34774208614882,0.928670579635681,-0.698782742807492,-0.226360717063973,-0.586184482014949,1.412568837073773E-002,-1.599063680058325E-002,-9.101160709213048E-003,-4.259855816459883E-002,-0.315961031883046,-0.271799559537636,-0.360185276208419,-0.135658177221596,-0.156253252743033,-0.275431079866601,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/01  15:15:00,26.975,1.161310811016040E-002,51.25,6.,0.0,24.0173126458069,22.9745370335517,23.9990839344364,26.9083500810065,27.6394903392466,23.9810332302181,25.9969567971744,24.0392765225193,23.0345607513928,25.6361668282589,24.0046309242222,23.4157139694347,23.999169586049,24.0009555696213,23.9990004258167,23.9998338881743,23.9998921270406,24.0000855510006,24.0003649367091,24.000741848569,23.9998135321238,24.6778340626618,138123.420252209,118871.932722114,256995.352974323,-4.343269861983117E-002,-0.819468462982938,-0.16914631346406,0.44965492035772,0.722195827283136,-0.1862482236654,1.5204074737898,0.880638675727598,-0.696221028426259,-0.223475866014037,-0.586700940547767,3.762032198591227E-002,1.562593979450347E-002,1.581014618616168E-002,-1.131175136970889E-002,-0.317088182452772,-0.272334964951757,-0.36043677090643,-0.136729564700494,-0.157068093175891,-0.276850905315251,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/01  15:30:00,27.25,1.162957669085745E-002,50.5,6.,0.0,24.020697264765,22.9862396493957,24.0155487721833,26.9187052078197,27.6972367589628,23.9886646495425,26.0019140312943,24.0300367445387,23.1226694056023,25.6361706860469,24.0057640294315,23.4432486249589,23.9983290425079,24.0012970308313,23.9990587233208,23.9995982110852,24.0002101509474,23.9999167145857,24.000106966492,24.0008871592113,23.9993078551864,24.6901922409872,138139.13404454,120048.547204698,258187.681249238,-3.909949608821100E-002,-0.812001668838865,-0.131430763990526,0.452829806254728,0.73776896447814,-0.130331547987393,1.58767749907061,0.868344525890743,-0.631690020891776,-0.223136629204542,-0.559694686723256,6.232276075347301E-002,4.683301111430017E-002,4.039142367947695E-002,2.208110034847178E-002,-0.318251024113885,-0.272005824246756,-0.361372044084014,-0.137723622287013,-0.158648217041959,-0.273084302136396,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/01  15:45:00,27.525,1.164305420669205E-002,49.75,6.,0.0,24.021624012837,22.9885604864088,24.0174256518724,26.9248215865957,27.7427329857929,23.9929195408477,26.0049645356668,24.0255286657855,23.1535319296417,25.6392298559414,24.0057608809778,23.4580118649007,23.997242304394,24.0012361855223,23.9996335755575,23.9987650456759,23.9998548711908,24.000156758819,24.0000592669741,23.9998517720342,23.9987076488474,24.6970771686369,138147.624742502,121661.09673152,259808.721474022,-3.557161047144167E-002,-0.810818066105601,-0.122254166782349,0.454710767630001,0.753757769334908,-0.102650901304712,1.64540426782613,0.86851887205728,-0.611155435519392,-0.22383188010555,-0.553396875138403,7.549374443305409E-002,6.506302569963318E-002,5.389641294301132E-002,4.096062762230875E-002,-0.319840813970403,-0.272083262512241,-0.362629255935272,-0.139957716816907,-0.161082071917411,-0.270940730612242,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/01  16:00:00,27.8,1.165345227040168E-002,49.,6.,0.0,24.0217731731602,22.988881418213,24.0179090787502,26.9288752256152,27.7810474654122,23.9953002984438,26.0065492290687,24.022314412848,23.1666716277767,25.6430835341443,24.0056038165081,23.4655048531491,23.9969994569193,24.0008064783197,23.9983114314584,24.0002998727069,24.0001189746934,23.9990574856511,24.0004684016318,24.0012108953584,23.9997000022007,24.7031630715178,138153.562653867,123067.427183582,261220.989837449,-3.335114523895814E-002,-0.81115332763114,-0.121545608917382,0.455700194788315,0.766727630804531,-9.466038176534157E-002,1.67090665101141,0.873750477016341,-0.602134716936483,-0.226383225191231,-0.549705497129117,8.690277675953927E-002,8.074184542054233E-002,6.645877685372838E-002,5.780416932466093E-002,-0.322268458545293,-0.274890385983893,-0.363689902436555,-0.143222039735048,-0.163513683184222,-0.269744401758112,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/01  16:15:00,27.65,1.143283414194360E-002,48.5,6.,0.0,24.0091418710075,22.9888804014049,24.0067667427964,26.9275155726888,27.7991153023031,23.9986811525246,26.006407199686,21.2549927998221,23.1613542123304,25.6442178116748,24.0020136256747,23.4684740949927,23.9993436566028,24.0003805131619,24.0000291129514,23.9991916738268,23.9999304440915,23.999916602016,23.9999204369017,24.0003635589308,23.9997496065954,24.7054949249906,173113.431128551,120867.551773999,293980.982902549,-3.339714591465565E-002,-0.811951052681371,-0.130999467809104,0.455539738174355,0.776481877010151,-9.173554063127680E-002,1.68480883847959,0.352548731320984,-0.600299362997623,-0.235056307728176,-0.548033801329024,9.260157136284122E-002,9.711836555731973E-002,8.020880203636903E-002,7.673993379113089E-002,-0.323265533184958,-0.278444715173627,-0.362416691346342,-0.14624836384075,-0.165052458743046,-0.268925116535158,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/01  16:30:00,27.5,1.121514039796170E-002,48.,6.,0.0,24.0176027432425,22.9885882554251,24.0151479286185,26.9235290612367,27.8255812203898,23.9977137595073,26.007661530825,21.0049405913044,23.1377772599903,25.645147506685,24.0046986229302,23.4706863290622,24.0013575473576,24.0008075467007,23.998192990694,23.9996311761721,24.0000836463802,23.9994256261355,24.000013755388,24.0006599672957,23.9988684816552,24.7084790063952,173111.69011595,118726.501073415,291838.191189365,-3.498218862908888E-002,-0.812311698385056,-0.145352670111256,0.454505359986005,0.782066365492692,-8.995288320804586E-002,1.69517984491756,-0.3853042497585,-0.603897950273539,-0.244727901238618,-0.547154694640285,9.278855679098642E-002,0.106219208871285,8.103324697451768E-002,8.819875082217279E-002,-0.327792543266944,-0.285328387062663,-0.364169402191464,-0.15251144139302,-0.169126055670072,-0.268698817605947,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/01  16:45:00,27.35,1.100033770044393E-002,47.5,6.,0.0,24.0205421369894,22.9877812198074,24.017155854774,26.9234654993637,27.8441367083327,23.9974377204222,26.0094703271955,21.0029275836708,23.1174480591497,25.6443345268212,24.0051072051892,23.4698544877237,24.0020271743066,24.0004138446187,24.0010717598278,23.9992629151306,24.0007773974957,23.998780332086,24.0008069741532,23.9997579223782,23.9991582397851,24.7090154170543,173112.169864512,116880.645338802,289992.815203314,-3.217252981355108E-002,-0.81302767017786,-0.150969640310299,0.453144219585761,0.788634590311524,-8.918589629696200E-002,1.7122343580102,-0.525568802252725,-0.610122427770762,-0.249725632761488,-0.546531204944217,8.400337974163140E-002,0.104743935066979,7.179078445030386E-002,8.881038286945224E-002,-0.331443627705106,-0.287615297200611,-0.365453201947871,-0.157990423428294,-0.173353408177474,-0.268978052819175,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/01  17:00:00,27.2,1.078839495681480E-002,47.,6.,0.0,24.0215313621348,22.9864452797677,24.0176869800636,26.9293303558176,27.8611891652482,23.9974001482181,26.0084066228331,21.0056666943466,23.1009061249319,25.642629243255,24.0051502440087,23.4680611566701,23.9996683240938,24.0007747870831,24.0002224723055,24.0008054481139,23.999952505969,23.9988591189394,24.0009605770497,24.0007123283196,24.000265813779,24.7085206037134,173107.00420025,115263.79136922,288370.79556947,-3.078394288609809E-002,-0.813743048371628,-0.157215133745928,0.453511714152695,0.79386923160171,-8.835727521651031E-002,1.70824239154725,-0.590397936516253,-0.615991269194667,-0.254814701723686,-0.546904427016664,7.986856067190774E-002,0.102228290394209,6.980429704003630E-002,8.869314657091142E-002,-0.334372361349219,-0.294030621338783,-0.36559808829932,-0.163824381024972,-0.177077676490133,-0.26964332011904,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/01  17:15:00,26.925,1.084246513987023E-002,48.,6.,0.0,24.0221801082018,23.2771910739163,24.0186427718972,26.9909673421553,27.9285673518912,23.9974183550921,26.0082499269174,21.005896309259,23.0013197029132,25.9097839442477,24.0057006962135,23.7651385965495,23.9995099777316,24.0005183231277,23.998474168736,24.0029197331137,23.9996324231131,23.9989902426117,24.0005416349383,23.9991276427103,24.0001925143119,24.8480474517262,226890.939515993,114683.730208079,341574.669724072,-1.568770264398597E-002,-0.800893998339567,-0.148493280175258,0.460058408017587,0.804024931065323,-7.309858616713408E-002,1.72309269253806,-0.631218073258224,-0.60964753839955,-0.241993786439034,-0.531334606097135,8.222588363034163E-002,0.109014886164289,7.352882942187708E-002,9.745602125776065E-002,-0.328958565083712,-0.290681801855215,-0.358061098114794,-0.160419260510391,-0.172377545597468,-0.261053210274524,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/01  17:30:00,26.65,1.089162670974727E-002,49.,6.,0.0,24.0218004716827,23.3437911875376,24.018417479097,27.0260394650787,27.96258577114,23.9988077237505,26.0083279281971,21.0077576060014,23.0111357738447,26.0507197758728,24.0055790377483,23.8269114032543,23.9997220698421,24.002658361615,23.9972196632679,24.0010161647662,23.9993529413163,24.0003017793605,24.0002611303877,24.000547765609,24.0003859269781,24.9111491731947,226886.350727898,115299.743147273,342186.093875171,-1.563473854144623E-002,-0.738718284106034,-0.152942310791179,0.474571126621943,0.820622651307764,-6.548160707167190E-002,1.72761067944174,-0.665846941617485,-0.636627533994952,-0.242593598410165,-0.464552885399235,7.657031691028726E-002,0.106611637377563,6.772829249636382E-002,9.643509403000990E-002,-0.329819671231585,-0.294006885341688,-0.357840460284378,-0.164092525146778,-0.175235982599403,-0.230218335070909,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/01  17:45:00,26.375,1.093600287531203E-002,50.,6.,0.0,24.0213548926777,23.3722127822555,24.0180454534153,27.0512576500049,27.9857012474437,23.999898772656,26.0088448120044,21.0185484567598,23.0076285127935,26.1385515478065,24.0053703227691,23.8739923551888,24.0013922357254,23.9995332475273,23.9993171074759,24.0029930338632,24.0006797243752,24.0010361983449,23.9996152768711,24.0003018479129,23.9996417271064,24.9489854621352,226882.778738639,114891.491680814,341774.270419453,-1.650331318315957E-002,-0.722981785486968,-0.159011330514392,0.483493694538919,0.82969236129229,-6.224192794770823E-002,1.73338183490495,-0.692543142158175,-0.639995997050532,-0.245420695812431,-0.448100081433887,5.919673337773188E-002,9.225493198563425E-002,4.960257730565912E-002,8.134450300509805E-002,-0.330930355288198,-0.29801772559383,-0.358291565126039,-0.168263595416476,-0.179493379899924,-0.215121295649028,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/01  18:00:00,26.1,1.097571495177239E-002,51.,6.,0.0,24.0211016790521,23.3888941909472,24.0177970589411,27.0681584514453,28.0027085905283,24.0004253069294,26.0092271809711,21.0183693336197,23.0059680136681,26.1946919786875,24.0052101931232,23.9060269591371,23.9991483908919,23.9983134829699,23.997844097808,24.0012195047348,23.9994435616096,24.0000714175573,23.9991848725463,23.9995003647834,24.0002069450601,24.9760424500168,226878.787186988,114292.954060215,341171.741247203,-1.720973516760647E-002,-0.716795469614952,-0.165150856351673,0.489661120442417,0.835942965589544,-6.166975054031523E-002,1.73667735633357,-0.712455755111801,-0.644805123899351,-0.249107026845775,-0.434370481088802,4.122536237270100E-002,7.346331690050266E-002,3.134042766297620E-002,6.372539256952546E-002,-0.332213102234174,-0.302930414344582,-0.358987893482683,-0.173187099748491,-0.18520076878502,-0.205514537832842,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/01  18:15:00,26.1,1.097571495177239E-002,51.,6.,0.0,24.0219491445412,23.6227355548018,24.0203945455442,27.1195664052548,28.0566248144227,24.0006973567847,26.008201877808,21.022312747262,23.145499496158,26.3859651861503,24.0056454969147,23.9930458284981,24.0004740595045,23.9988145147761,23.9990757521512,24.0006670764414,23.9999987797547,24.0006839530484,23.9991990473031,24.0000063148565,23.9989529750586,25.1076456583086,234158.55590574,114743.188309429,348901.74421517,-1.024606134067515E-002,-0.702972219145509,-0.153439867903451,0.496148154987857,0.843701464429896,-5.494300450956577E-002,1.58009511038278,-0.728655803915668,-0.639041536284111,-0.240395547964572,-0.412471444294949,2.104364516154234E-002,5.159790044491695E-002,1.144601078861198E-002,4.219576450404176E-002,-0.328929324414476,-0.302281304408314,-0.35404040873756,-0.172516900038501,-0.183383746873882,-0.192527436154453,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/01  18:30:00,26.1,1.097571495177239E-002,51.,6.,0.0,24.0240066099101,23.6905539424825,24.0217576641937,27.1384942843738,28.0818465354281,24.0083091551463,26.0061948369738,21.0228364974359,23.1802289049004,26.4850180371561,24.0057179883455,24.0042934955356,23.9983549170909,23.9977353416761,24.0003528479236,24.0013980821642,23.9994562901311,23.9996966506746,23.9985971290633,23.9987983005402,23.999675288856,25.1794970324536,234155.244874148,114411.839592176,348567.084466324,-1.065800981072038E-003,-0.653121257586608,-0.14912784883836,0.507564727073066,0.857009431338206,-2.513700647230851E-002,1.53111759725094,-0.74744971007322,-0.612020142859461,-0.239150153104464,-0.388534104413332,-2.696470390115452E-003,2.255354760384960E-002,-1.118219917828828E-002,1.447345888284933E-002,-0.328384458850676,-0.304154312191843,-0.351077991908462,-0.174228668738029,-0.182737877621679,-0.162078072833897,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/01  18:45:00,26.1,1.097571495177239E-002,51.,6.,0.0,24.0250604638069,23.7236055826166,24.0223353326834,27.1476086555104,28.1005122057926,24.0123566675434,26.0083951206465,20.971591143446,23.2022196826329,26.5455823773683,24.005703054764,24.0058458883368,23.999063270183,23.9991157121203,24.0005598359387,24.0010541522657,24.0000190622634,23.9986588732583,23.9991261254462,23.9983348856267,24.0008961233083,25.228724695184,234161.025358298,114200.863570446,348361.888928745,1.425409502787881E-003,-0.637723616673163,-0.148659188492667,0.512347266338592,0.863940454805421,-1.834156504176853E-002,1.52590201341109,-0.761907828631308,-0.604872770333016,-0.239065537658563,-0.380672362553979,-2.620533251686048E-002,-8.824849791514782E-003,-3.295772153000442E-002,-1.629352634904794E-002,-0.328198941997658,-0.307159035654776,-0.347631476209662,-0.176624631188475,-0.184730522950756,-0.143664832621945,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/01  19:00:00,26.1,1.097571495177239E-002,51.,6.,0.0,24.025496893319,23.7458039261831,24.02255487321,27.149936049524,28.1148110488877,24.0139716350807,26.0092580531546,20.9249132885591,23.2160751352564,26.5906039415392,24.0056748116962,24.0060932983725,23.9997850570723,23.999829524148,24.0007879386243,24.0019685259018,23.9997492321807,23.999540848506,23.9993671867912,23.999071554644,24.0013806969957,25.2673060952042,234162.238809073,114126.602743262,348288.841552335,1.121199521063008E-003,-0.6284027740484,-0.150839584480696,0.514345934221054,0.868945039033463,-1.812930263479320E-002,1.51212953548574,-0.786869302957565,-0.600201370483725,-0.240671443775459,-0.374973901638211,-5.280097241867098E-002,-4.666741454740132E-002,-5.949274135006320E-002,-5.304055775367601E-002,-0.328180770421839,-0.310741814168068,-0.34683243483498,-0.179143965120092,-0.186764206609548,-0.13019275349923,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/01  19:15:00,25.4,1.120754266001320E-002,54.25,6.,0.0,24.0256462092616,23.825265439906,24.0226672528966,27.1518140429741,28.1199695499378,24.0144133017239,26.0093807019155,20.8814964368356,23.2672484307674,26.6798800129481,24.0056708550057,24.0062620877442,23.998765252526,23.999853634301,23.9997609203755,24.0001152547542,24.0009022645333,24.0005196048247,23.999479411876,23.9998382350252,24.0017598860643,25.3283292963786,276254.559128152,112970.422521892,389224.981650043,-5.325280663664094E-004,-0.617817218381359,-0.155643417968691,0.514401486617149,0.871033192021784,-2.039543205832775E-002,1.49614125415407,-0.809318434385886,-0.59449825226928,-0.243605155741299,-0.367641916160675,-9.200539813835447E-002,-9.836600353852114E-002,-0.100728341437191,-0.106827310327843,-0.325666001021743,-0.312632877879962,-0.346551555587391,-0.181324458692636,-0.191006575530719,-0.116726540231952,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/01  19:30:00,24.7,1.139996014187654E-002,57.5,6.,0.0,24.0256805287167,23.8601405020627,24.0226742457015,27.144975867487,28.1128354974475,24.0144715716738,26.0091172121195,20.8359592124582,23.2828373310832,26.7340038469069,24.0056332329935,24.0062299477451,23.9996684832961,23.9984552504776,23.999401586764,24.0004108122125,24.0002786521242,24.0008237893393,23.999943228085,24.0012921413608,24.0004868613586,25.3709846139892,276242.903576423,111420.068475848,387662.972052271,-3.250667804619651E-003,-0.599124142843451,-0.16100763049719,0.514077597413387,0.870713865601507,-2.368414042926836E-002,1.4818030229602,-0.83127254984144,-0.583086543049888,-0.247525236539122,-0.363999608425509,-0.108145221880637,-0.125288643526086,-0.117472138553184,-0.134927492539085,-0.325623758377852,-0.316593589496302,-0.347438887599846,-0.184905636428826,-0.195375640036562,-0.101814288245249,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/01  19:45:00,24.,1.155538396864440E-002,60.75,6.,0.0,24.0257723276441,23.8830326160252,24.0227545028327,27.1384543809771,28.1006858367745,24.014228408429,26.0090390097443,20.7912559341696,23.292028502719,26.7734974894231,24.005642648681,24.0061903465423,24.0014287104662,23.9988459287248,24.0003614715372,24.0005253882568,24.0005910195001,24.0003747020132,23.9997617868185,23.9997165598484,24.0013811263358,25.4031751142946,276231.368100451,109704.049867156,385935.417967607,-5.970658510947070E-003,-0.589347883720639,-0.166245875661996,0.512274019851694,0.867366512667639,-2.802485570599334E-002,1.46995472866989,-0.853270573882109,-0.579010966175185,-0.25152292676118,-0.360775455728329,-0.119794766008834,-0.148412964506643,-0.12958127343512,-0.158216729377858,-0.326149349924939,-0.321399642797309,-0.348350746132988,-0.189737858531204,-0.199995876183317,-8.963332177707170E-002,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/01  20:00:00,23.3,1.167614095625450E-002,64.,6.,0.0,24.0259130702581,23.902083842406,24.022908768311,27.1334406628814,28.0842589242337,24.0138331233651,26.0089011391396,20.7471465298722,23.297566882006,26.8062097454719,24.0057001891683,24.0061678850353,24.0008018490109,23.9989692732196,23.9998877168037,24.0013254386687,23.9993859202901,23.9991293252117,23.9997547989316,23.9988576240574,24.0007590461984,25.4290439978131,276219.564388761,109099.063888002,385318.628276763,-8.874611447398139E-003,-0.582064766129401,-0.171823993375258,0.510733745939935,0.86253225334313,-3.287112779933434E-002,1.45860382576913,-0.874859463698576,-0.576366718098216,-0.255869433789588,-0.357843353702419,-0.129017415863335,-0.16732300194843,-0.139059161429126,-0.177455980698361,-0.326761232806979,-0.326942734026013,-0.349347356436567,-0.194258345312918,-0.204206736981759,-7.980571129768838E-002,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/01  20:15:00,23.175,1.167587890609001E-002,64.5,6.,0.0,24.0270243350409,23.8843507996422,24.024289872686,27.1252314100231,28.0592272257954,24.0138809432663,26.0085721175635,20.7094441927231,23.2570156639034,26.7826203583514,24.0058569553894,24.0062410734562,23.9995912427942,23.998931943715,23.9994770609173,24.0007806446641,23.9995342741156,23.9994281520544,23.999574665699,24.0000933197085,23.9993751387015,25.435269072893,252524.944710283,108010.270081515,360535.214791797,-1.014448112381992E-002,-0.578957173837195,-0.174487439302529,0.508845218790086,0.855493373851424,-3.640643296710642E-002,1.40071582148319,-0.897026912761621,-0.577593872498197,-0.261624043656687,-0.358141226018375,-0.136412447330147,-0.183114091695191,-0.146460497612173,-0.193281321138559,-0.328118590835992,-0.332189015376534,-0.351746803784568,-0.197651372512649,-0.207641517096934,-7.375690852515256E-002,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/01  20:30:00,23.05,1.167481686570273E-002,65.,6.,0.0,24.0277292475109,23.8872966700825,24.0250093166382,27.1214760167579,28.0351867314664,24.0186405550469,26.0078366661979,20.6648364702554,23.2492013492329,26.7863086221414,24.0059433569689,24.0063097765908,24.0002051640013,23.9994427919853,23.9986732086606,24.0008652429479,24.0006303187371,23.9996334823428,23.9987199357117,23.9997586036026,24.0010340702023,25.4446969645517,252521.822845899,107954.177831081,360476.00067698,-1.172008475732043E-002,-0.580266769892394,-0.176986704174876,0.507427288298224,0.847180926139762,-2.205425765130234E-002,1.37604971535758,-0.920286055558451,-0.587126846840911,-0.265659418493026,-0.356219431052706,-0.141417701822659,-0.195264473020051,-0.151273190526159,-0.20561613953454,-0.327844702245242,-0.336646046614462,-0.351560825305897,-0.199023014073105,-0.2095883797596,-7.020172219205059E-002,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/01  20:45:00,22.925,1.167296589499086E-002,65.5,6.,0.0,24.0281530877897,23.897154315257,24.0254276749894,27.1199313588059,28.010649579065,24.0208105129199,26.0091680658176,20.6238127885215,23.2467836959574,26.7992167609678,24.0059927113599,24.0063710624971,23.9997697352322,24.0000124404128,23.9989933476914,23.9990141430212,23.9997875539979,23.9985335947423,24.0004682287156,24.0005654540445,24.0003816082402,25.4561623722123,252523.303899701,107543.16953787,360066.473437571,-1.405726486423923E-002,-0.577540136276366,-0.180322963048369,0.506972623219746,0.838785316554858,-2.277119593198505E-002,1.37358577160941,-0.941716640146363,-0.589409841618549,-0.269344361178988,-0.354271239060262,-0.145211493262187,-0.204663098476803,-0.155329297904044,-0.21511635139655,-0.327394447334716,-0.339909263020577,-0.351457806783544,-0.200517406907418,-0.210641309140255,-6.606467540625043E-002,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/01  21:00:00,22.8,1.167033696122340E-002,66.,6.,0.0,24.0284406275369,23.9083957088043,24.0257466353379,27.1193654066242,27.9846083813926,24.0213599568077,26.0094984235242,20.5834945491253,23.2462216077832,26.81516183485,24.0060464015,24.0064281572609,23.9999336694201,24.0007543769166,24.0002033177687,23.9991531842921,23.9996911075111,24.000603238493,24.0004406555778,23.999634419935,23.9997374778751,25.4683255129398,252521.887003263,107062.895975574,359584.782978836,-1.673387575568877E-002,-0.573459284776001,-0.183989994795105,0.507061726893072,0.830077232093529,-2.665931997106195E-002,1.36285975505645,-0.962035711783776,-0.590235726342454,-0.272882447652133,-0.352314956672478,-0.148673293923036,-0.212903363618713,-0.158537403657193,-0.22385751679188,-0.327288517097516,-0.343372915589982,-0.350665647964215,-0.201641593166097,-0.212017925847649,-6.151093030283942E-002,24.,21.,24.,21.,26.,19.,13.,6.7 
 08/01  21:15:00,21.825,1.161910607418084E-002,69.75,6.,0.0,24.0238225851427,23.7944107359299,24.0198637911979,27.0951088579594,27.9311313512325,24.0188232330882,26.0086060444277,20.5396562922493,22.9829529423716,26.7066486129801,24.0043032059307,24.0044133098131,23.9992346812535,23.9998867912357,24.00056459774,23.9998029192229,23.9996848558031,24.000550768021,23.9999975875381,24.0000541603433,23.9995762288929,25.419179826934,186427.71087878,101331.071237763,287758.782116543,-2.452926702742578E-002,-0.577260605151452,-0.19659181578307,0.504306779460252,0.816814645305523,-3.639878912843788E-002,1.2957815934906,-0.984439765251953,-0.602389375502668,-0.290847929610978,-0.359059166438599,-0.165532927030438,-0.236736699737956,-0.175046184319096,-0.247766850113442,-0.33831532347123,-0.36029997480233,-0.361302858344042,-0.216920785850592,-0.227150258444828,-6.246344739719527E-002,24.,21.,24.,21.,26.,19.,13.,6.7 
